Pigmentation	LongNagCaudale	LongNagDorsale	Temp	concPoll	sex	LonMuseauCLoaque.mm.	Age	Pop
104.228936383582	5.95212174996207	0.314894587641973	88.2664832151179	82.9669874056194	F	80	6	1
109.016096667172	5.79247107285102	0.255261549056148	98.8918283252726	73.2847690971334	F	85	8	1
99.2013582245145	6.17731962282445	0.339700501473501	87.8370780430515	99.8226915891845	F	85	8	1
106.758227311969	5.58078503037136	0.283721467191681	71.6262767969802	82.4138692492189	F	85	7	1
104.177154262871	4.0174351141927	0.336063587457121	93.6159643560833	84.2201275408273	F	73	6	1
100.818613665822	5.24177311494138	0.348379155380199	88.0733675324915	75.466559432316	F	78	10	1
105.414960105875	5.21899334480739	0.296016105236435	90.6300764887365	103.288928588812	F	78	5	1
101.843726496622	5.09732924416557	0.321359180044272	82.3606291361889	72.1430959376325	F	79	8	1
115.504434920564	7.01443103615836	0.19393410049656	79.8018102845682	74.8075681322199	F	86	7	1
113.700349654103	7.47776117628335	0.209826148755042	68.4354614720596	79.4469241094103	F	84	10	1
110.336979093498	6.17607635362159	0.263809275777984	74.5209824063974	70.2465706138287	F	83	8	1
108.892771953416	6.20230082262455	0.265157950838704	84.6449777408175	89.3813592842932	F	70	6	1
103.871500287614	5.51286718268253	0.331367928808681	98.1867045857365	74.9428530241814	F	79	6	1
98.3959865650957	5.90141704324055	0.353253382399417	97.4082980249665	99.4249007082015	F	79	7	1
91.1603827706452	5.15876861301134	0.427016826373479	92.7920453748948	88.5534922559548	F	79	6	1
110.249189645296	5.75770608638662	0.249780036010184	64.8538797248078	76.2169385870334	F	83	9	1
106.709130573124	6.39922108893468	0.277400556381257	86.5818309906812	79.290282120118	F	76	7	1
105.985500357753	4.24765949990626	0.282000691482581	87.5271806242092	88.5803046400477	F	76	6	1
112.529463506433	4.34005190388871	0.243574589377431	111.683146083517	75.8065380980639	F	90	5	1
98.0738118448469	5.25054971572369	0.359207200607759	114.551995204189	92.6497935898328	F	77	6	1
108.279096542919	5.6811007693865	0.27196830133583	94.1007062503023	84.7509909717416	F	81	8	1
113.847635573366	5.13674546304699	0.200306105666571	92.7018774069499	86.3690667397809	F	85	7	1
99.3246202302342	5.0695984438497	0.358882562745635	87.2512377423811	78.2060947771977	F	70	8	1
101.498348680337	6.17324073209068	0.327836813826016	100.588630493548	72.4095621733422	F	68	6	1
114.562780384834	5.34189163271831	0.216042406152048	88.6967736317781	90.668971047283	F	90	4	1
118.283325211344	6.01493157587156	0.17577205768284	80.2967870166309	77.9620189693925	F	89	5	1
107.699615826353	5.7870210841487	0.284625775424683	84.6855905767032	63.5113057910544	F	72	9	1
110.712386246836	5.55977447573956	0.226491344984554	95.7249589322466	92.1415603715707	F	71	5	1
100.917640806726	5.08689235394537	0.333331971175153	87.3830066006146	75.8099388202698	F	75	5	1
105.726882294758	4.09548064434127	0.295497834771564	100.80336031743	80.2433402499286	F	84	8	1
108.252274141079	5.30069831100625	0.257299231633147	79.8766025109301	84.3552362449368	F	80	6	1
103.804041853977	5.40335357684353	0.309269942066835	77.5510668473525	96.8801586404514	F	84	6	1
53.9937859366731	8.28125655028417	0.605288249779071	52.2855539784471	129.781256550284	M	73	6	1
59.5791743530208	7.15654537078816	0.538847505188272	79.2647441388697	128.656545370788	M	75	9	1
58.3902350334924	7.98039600844773	0.580252389429982	63.7706305419278	129.480396008448	M	75	5	1
58.0295430098544	7.14516475545155	0.569766182394232	80.8682576472094	128.645164755452	M	72	6	1
74.1898489303613	4.80858897092962	0.400109761873967	66.6539216426263	126.30858897093	M	80	7	1
61.9284959285264	7.2723616746179	0.535703007924654	61.4580886986941	128.772361674618	M	76	5	1
38.9309626053174	7.83791960898427	0.734631389577912	57.9260429768449	129.337919608984	M	65	7	1
49.2216942179868	5.24174015194201	0.644669501597405	59.2316715676387	126.741740151942	M	68	7	1
44.8263842538806	6.74929230031892	0.686631130833202	71.7118128186081	128.249292300319	M	77	7	1
54.4855548112567	7.13562019537264	0.588579854321844	70.6564978671277	128.635620195373	M	80	5	1
66.0760465650761	8.37732354691681	0.482571297805382	72.0480872769524	129.877323546917	M	77	7	1
57.564818368283	5.86228924928224	0.594317467341924	57.8703349280857	127.362289249282	M	73	6	1
64.0760260343131	6.87827504256689	0.512072211227599	57.7992100267702	128.378275042567	M	73	6	1
57.1350929158118	7.06403277451873	0.579162688449325	84.689488892702	128.564032774519	M	75	5	1
62.0408547733885	7.4694414307256	0.506168746849863	68.8083118732731	128.969441430726	M	73	6	1
49.1783492519411	7.3856366952924	0.642801192565834	44.8046208412446	128.885636695292	M	65	8	1
51.1204250807241	6.30128034138242	0.645161944370272	56.4709907139188	127.801280341382	M	76	5	1
65.6530873989479	6.91755993428459	0.485464623162281	79.3085666058065	128.417559934285	M	79	4	1
58.6920611492237	8.11981162746535	0.582281396280253	73.944092729142	129.619811627465	M	76	6	1
64.3184910425419	6.62164578812715	0.501304282489747	69.5473517016718	128.121645788127	M	75	8	1
62.7179485230264	7.90831511656804	0.538197561783337	57.6979346459933	129.408315116568	M	77	9	1
62.6001905287951	6.25491232970381	0.511150274631037	72.8431293927923	127.754912329704	M	73	8	1
75.7940633027892	8.72817822964205	0.396200065542142	26.2372943180129	130.228178229642	M	80	7.5	1
51.6162184309759	7.49513717693992	0.63018898384606	46.4419285655202	128.99513717694	M	73	9	1
62.1991375583223	7.20655543897396	0.540401450431071	59.1440048322373	128.706555438974	M	70	7	1
63.9404588840531	7.55212174996207	0.511212441339273	65.2664832151179	129.052121749962	M	79	6	1
71.3826821299535	7.39247107285102	0.44875263494915	75.8918283252726	128.892471072851	M	70.4	6.5	1
48.407360734172	7.77731962282445	0.651938857638072	64.8370780430515	129.277319622824	M	72.7	7	1
67.655765997033	7.18078503037136	0.484843381736757	48.6262767969802	128.680785030371	M	73.8	4	2
57.2881074663307	5.61743511419269	0.57501061742113	70.6159643560833	127.117435114193	M	75.9	4	2
54.3231160560422	6.84177311494138	0.614386982877656	65.0733675324915	128.341773114941	M	71.9	5	2
64.6344255127592	6.81899334480739	0.508984535021117	67.6300764887365	128.318993344807	M	74.1	5	2
69.7634899435973	6.69732924416557	0.456006061530059	59.3606291361889	128.197329244166	M	75.2	5	2
64.9824850268807	8.61443103615836	0.492506108279982	56.8018102845682	130.114431036158	M	75.3	6	2
73.3795128691143	9.07776117628335	0.4237804735516	45.4354614720596	130.577761176283	M	76.4	6	2
62.5799155635825	7.77607635362159	0.532864030173382	51.5209824063974	129.276076353622	M	77.9	6	2
65.2626028984489	7.80230082262455	0.508472376778279	61.6449777408175	129.302300822625	M	75	6	2
58.2448523218751	7.11286718268253	0.539617040893157	75.1867045857365	128.612867182683	M	80.3	6	2
72.6102936441184	7.50141704324055	0.422348248706108	74.4082980249665	129.001417043241	M	79.5	7	2
57.64037520384	6.75876861301134	0.573910582407216	69.7920453748948	128.258768613011	M	79.8	7	2
61.060743244184	7.35770608638662	0.530708486198353	41.8538797248078	128.857706086387	M	81	8	2
46.6572819371869	7.99922108893468	0.656662612164	63.5818309906812	129.499221088935	M	74	8	2
59.9328819826025	5.84765949990626	0.544036989251048	64.5271806242092	127.347659499906	M	81.7	8	2
67.4927432794515	5.94005190388871	0.498918010806413	88.6831460835167	127.440051903889	M	77	8	2
67.869742868082	6.85054971572369	0.490406131049323	91.5519952041888	128.350549715724	M	80.4	9	2
56.3565089856976	7.2811007693865	0.585572260248592	71.1007062503023	128.781100769387	M	81.9	10	2
75.5319655111935	6.73674546304699	0.402037702794541	69.7018774069499	128.236745463047	M	80.2	10	2
73.90317264454	6.6695984438497	0.40262429929811	64.2512377423811	128.16959844385	M	78.7	10	2
69.9105508408438	7.77324073209068	0.452210973780836	77.5886304935485	129.273240732091	M	80.3	10	2
65.2998020075233	6.94189163271831	0.48712650502312	65.6967736317781	128.441891632718	M	79.9	11	2
70.3970550550766	7.61493157587156	0.445125861064772	57.2967870166309	129.114931575872	M	80.2	11	2
71.5852409389411	7.3870210841487	0.441839034188823	61.6855905767032	128.887021084149	M	80.9	12	2
73.4431892757142	7.15977447573956	0.425097193511851	72.7249589322466	128.65977447574	M	82.6	13	2
64.1415633257459	6.68689235394537	0.51925713029415	64.3830066006146	128.186892353945	M	81.7	13	2
76.2522329726536	5.69548064434127	0.406035350494696	77.8033603174302	127.195480644341	M	83.8	13	2
78.6646144805641	6.90069831100625	0.383779169008915	56.8766025109301	128.400698311006	M	82.3	15	2
73.9937859366731	3.97079096827066	0.405288249779071	95.6685024264395	90.7085698403056	F	84.8	5	2
79.5791743530208	6.53446526623492	0.338847505188272	78.9560516568592	98.1740339205841	F	84.1	5	2
78.3902350334924	5.40909395969769	0.380252389429982	92.7232197101298	82.7983655529414	F	82.6	5	2
78.0295430098545	6.44177036816559	0.369766182394232	80.4539673162441	93.516554257487	F	86.2	6	2
94.1898489303613	4.99198188088744	0.200109761873967	83.9933467208267	109.344336882992	F	84.3	6	2
81.9284959285264	6.22384038333431	0.335703007924654	81.7508945586237	78.5482556830195	F	84.8	6	2
58.9309626053174	5.08256205478988	0.534631389577912	93.3651054509258	89.6996020827304	F	85.6	7	2
69.2216942179868	6.39154580479603	0.444669501597405	85.7176708365889	84.3735523529489	F	87.5	7	2
64.8263842538806	6.34635348359471	0.486631130833202	97.3032944243535	93.1742773500009	F	85.2	7	2
74.4855548112567	6.32106123831523	0.388579854321844	82.3624686111245	93.7543627749629	F	86.1	7	2
86.0760465650761	5.45545153162008	0.282571297805382	76.665296943977	66.4167579796481	F	87.9	8	2
77.564818368283	6.16159491463606	0.394317467341924	91.3057287609129	100.692360271001	F	84.3	8	2
84.0760260343131	4.8025699697144	0.312072211227599	76.403581563634	90.6891782972204	F	86.1	8	2
77.1350929158118	4.54145951819877	0.379162688449325	62.5828141410968	78.8252544946355	F	87	8	2
82.0408547733885	7.94489717325157	0.306168746849863	81.7277700667423	83.7270507721583	F	89	9	2
69.1783492519411	6.19725903375162	0.442801192565834	80.3710737178851	75.431215535697	F	86.1	9	2
71.1204250807241	4.20779603892135	0.445161944370272	85.170092118301	50.1850389656329	F	90.2	9	2
85.6530873989479	5.53580583160375	0.285464623162281	80.3846648426702	71.4517723714527	F	87.1	10	2
78.6920611492237	5.97253801847804	0.382281396280253	66.8959927422014	71.5282312428169	F	86.8	10	2
84.3184910425419	7.81819374265015	0.301304282489747	81.9374324571491	58.7499662402731	F	87.8	10	2
82.7179485230264	3.93285373741683	0.338197561783336	61.3363574922847	71.3763807755445	F	90.1	11	2
82.6001905287951	4.82909377523366	0.311150274631037	67.2271763272338	66.2396445383361	F	89.2	11	2
95.7940633027892	5.06065661916487	0.196200065542142	82.2003861281805	63.4463745650628	F	87.5	11	2
71.6162184309759	5.5235190347026	0.43018898384606	66.6271566944762	61.2885454526295	F	85	12	2
82.1991375583223	4.97792804671449	0.340401450431071	73.2086756579563	48.9444356784714	F	77	12	2
72.24882401191	7.00335357684353	0.43663957057439	54.5510668473525	128.503353576844	M	85	22	3
71.7756882971951	7.08385869325833	0.442640577828314	63.7463894786521	128.583858693258	M	80	17	3
69.4382636963362	7.78942743769885	0.471652025726989	46.4985109258334	129.289427437699	M	83	17	3
83.0366098725521	5.97313131960175	0.33675047022103	70.0742875577972	127.473131319602	M	80	15	3
50.1324272553205	7.323105037237	0.615637341838126	73.9299367348777	128.823105037237	M	80	17	3
45.0009795780088	7.71195473198199	0.693075218142948	85.2124573745833	129.211954731982	M	70	18	3
72.4609755343339	5.43996003484569	0.438365503282851	78.3601855933137	126.939960034846	M	85	16	3
64.1539328580483	7.30619481531018	0.519793402358217	76.8427776165542	128.80619481531	M	81	12	3
59.7289370083426	7.5079906929526	0.549349634579465	72.9264996614976	129.007990692953	M	75	15	3
70.6158608130787	6.95232054267699	0.45857766068342	74.6703447330595	128.452320542677	M	82	16	3
66.7594762197587	7.37275080234948	0.485359141936514	78.4976881136898	128.872750802349	M	83	15	3
71.8147085322398	6.93291296781603	0.444600084809049	59.6937012379683	128.432912967816	M	77	13	3
62.065478089415	5.62025675059594	0.512232349897862	79.0770184793102	127.120256750596	M	81	12	3
63.9263733337367	7.99273779899369	0.525750450855836	53.1827829010673	129.492737798994	M	73	13	3
72.100422543551	8.18157484212797	0.432342509830733	87.4442425919707	129.681574842128	M	82	14	3
76.1501833333091	7.14561222621424	0.39272324341574	71.627349480929	128.645612226214	M	79	8	3
69.6744773222597	6.62692353823811	0.463416276449282	55.4625761987848	128.126923538238	M	77	23	3
56.6430503567292	6.98892739772172	0.575938542731854	85.4310542365071	128.488927397722	M	70	22	3
63.9028210595149	6.52140118273355	0.506525024414022	70.2901693654458	128.021401182734	M	84	13	3
67.1982750532467	4.21537204251556	0.489636466882186	86.1920354216431	125.715372042516	M	82	16	3
69.8497915535491	6.08234510271639	0.446721270275888	63.5321702025417	127.582345102716	M	86	14	3
67.6680295769427	5.68978442059837	0.479235014305205	43.7570973407298	127.189784420598	M	73	15	3
71.9507571469739	7.52631831539743	0.435625569334237	63.4035216523333	129.026318315397	M	85	11	3
50.3698920538755	7.92376202123539	0.63683663474751	72.8838286147558	129.423762021235	M	80	10	3
59.0869302675946	6.75521050002179	0.578311358315805	76.4966777705971	128.255210500022	M	82	16	3
45.2651254506684	7.05292165237486	0.681951407058487	57.0429470705577	128.552921652375	M	71	17	3
75.5871357268939	7.0649177357794	0.413952240390828	60.0111877139573	128.564917735779	M	78	15	3
54.0245032694371	6.27316078176426	0.613897864876235	54.9319184414888	127.773160781764	M	80	8	3
60.4813279364059	7.07609764058631	0.542381823200197	57.160156739631	128.576097640586	M	78	14	3
67.8062759557991	6.00259578500493	0.467335038053858	64.3842874506198	127.502595785005	M	83	15	3
72.6485613235134	7.34090127464242	0.419009844812208	71.5990269072468	128.840901274642	M	88	17	3
76.669045221227	5.99552487282698	0.403882343060274	74.4965934493983	127.495524872827	M	78	18	3
84.7917674918595	6.23588716792048	0.322202986977818	54.5421696311447	127.73588716792	M	93	12	3
58.4874149095117	6.8261977510646	0.568557957289872	71.9664344031686	128.326197751065	M	78.5	14	3
72.3577826899544	7.4237175264504	0.444247239040073	64.27367700274	128.92371752645	M	80	14	3
56.3904317667635	6.75930776730298	0.577073755717349	58.3961703424632	128.259307767303	M	74	14	3
68.209488104494	7.61963154706634	0.470624698110914	46.8483166877087	129.119631547066	M	81	15	3
61.0474847861735	5.77630160038768	0.532694720954357	74.5541602985852	127.276301600388	M	78	13	3
59.4815877272869	9.21509231089249	0.549549925537652	64.0589225243756	130.715092310892	M	83	17	3
63.4786502223193	7.74006894086986	0.515657671575751	59.9597682650729	129.24006894087	M	77	14	3
65.1995902584647	6.56761369402383	0.497470495868069	71.5475186176193	128.067613694024	M	75	13	3
67.4143458716769	7.79428790346207	0.495689781199006	60.7765774905644	129.294287903462	M	81	11	3
72.7187954350972	8.19435135369123	0.419865422787127	69.7317030204885	129.694351353691	M	80	8	3
59.4281881710187	7.02348888737797	0.53874525354025	68.7909397395023	128.523488887378	M	77	14	3
61.8252932673961	4.37744835388993	0.553033828390549	41.6558373887705	125.87744835389	M	72	17	3
66.9030878698832	7.61639588979875	0.475023191469611	57.1479170686	129.116395889799	M	78	15	3
48.9574863450749	7.88501380484773	0.64992414081979	54.6430900682552	129.385013804848	M	83	13	3
75.7139193804219	6.93494580456237	0.408529165100961	44.2201895301202	128.434945804562	M	83	11	3
72.2175811026286	8.59634695861581	0.43396536866741	39.2180635714253	130.096346958616	M	86	12	3
63.5419932889385	7.27305875164926	0.52745227661093	69.5303480692394	128.773058751649	M	83	8	3
79.8105378391509	6.71397481712173	0.346778076977404	63.3237714252264	128.213974817122	M	80	16	3
79.1665148200601	5.98896874475007	0.358414321097096	50.9066162190145	127.48896874475	M	83	16	3
52.0648333052175	6.51192127603701	0.634193367934633	49.7228364697463	128.011921276037	M	82	16	3
65.1936619146346	6.93204504796547	0.514327196121836	36.5799231141326	128.432045047965	M	80	17	3
71.6363359777207	9.45268435557973	0.439163797783161	45.3200745534285	130.95268435558	M	82	12	3
74.4205873847417	7.16414679598672	0.421872663735012	27.6863604731295	128.664146795987	M	77	13	3
84.8755673816207	6.44593824069371	0.327316070107208	45.1894378587776	127.945938240694	M	88	13	3
88.2742525676246	5.57079096827066	0.271446809476835	72.6685024264395	127.070790968271	M	84	13	3
76.249231339251	8.13446526623492	0.384978625101448	55.9560516568592	129.634465266235	M	81	22	3
66.7537160074619	7.00909395969769	0.495999108428223	69.7232197101298	128.509093959698	M	83	14	3
83.766004409477	8.04177036816559	0.310127004130494	57.4539673162441	129.541770368166	M	85	12	3
83.9404588840531	5.14911882334752	0.311212441339273	52.5155412674127	9.17384841550999	F	80	19	3
91.3826821299535	3.99670985045589	0.24875263494915	74.2253496668934	28.78025882785	F	80	18	3
68.407360734172	5.37517010505074	0.451938857638072	47.9435298920963	50.7621064333232	F	86	17	3
87.655765997033	4.47669929964583	0.284843381736757	70.3235766207028	45.1620456416348	F	80	18	3
77.2881074663307	6.24316452464218	0.37501061742113	61.7945295675064	58.5861699543102	F	83	16	3
74.3231160560422	4.65365359318576	0.414386982877656	71.0519962725597	40.9271551047379	F	80	18	3
84.6344255127592	5.32534278304261	0.308984535021117	63.513432510341	43.8471957491818	F	86	10	3
89.7634899435973	4.48053103117768	0.256006061530059	94.0607371806487	75.8551232946117	F	80	10	3
84.9824850268807	3.87282619418729	0.292506108279982	49.092924345722	58.6153042138644	F	75	14	3
93.3795128691143	6.72963067286704	0.2237804735516	89.5000752259854	57.3496564787233	F	84	13	3
82.5799155635825	4.22594017859391	0.332864030173382	82.9172304464638	83.2057062667471	F	66	10	3
85.2626028984489	5.3067762151038	0.308472376778279	58.6758732973978	31.5616873551603	F	80	16	3
78.2448523218751	4.77914099798125	0.339617040893157	84.8330107234578	64.729897433075	F	80	8	3
92.6102936441184	3.03832558917548	0.222348248706108	36.0282781397271	4.91362383719201	F	75	24	3
77.64037520384	4.10022294608962	0.373910582407215	63.0190334856395	56.5410765010399	F	76	14	3
81.060743244184	5.59482574255546	0.330708486198353	62.3058602849029	42.3982186599933	F	87	15	3
66.6572819371869	6.24671066179891	0.456662612164	79.8779409570146	47.7448218220657	F	83	14	3
79.9328819826025	6.73106481244314	0.344036989251048	85.1381671868825	56.9326158821942	F	80	14	3
87.4927432794515	3.88878581552641	0.298918010806413	64.6229955881154	32.3766979921819	F	84	17	3
87.869742868082	5.06744389032135	0.290406131049323	79.2489388850369	52.8102948501364	F	78	12	3
76.3565089856976	5.16483071947405	0.385572260248592	59.6114049192402	55.3751287426375	F	84	13	3
95.5319655111935	5.26947659335961	0.202037702794541	78.2944280704919	58.7313645679239	F	83	14	3
93.90317264454	5.28794419018422	0.20262429929811	68.4738348718991	56.8367988864205	F	78.5	14	3
89.9105508408438	7.39550611574373	0.252210973780836	67.0541204011985	78.7283336151921	F	84.5	12	3
85.2998020075233	5.42380981794372	0.28712650502312	69.3528064883514	90.4281429898465	F	77.5	11	3
90.3970550550766	7.24628055524983	0.245125861064772	77.507601626711	50.682248232142	F	80	13	3
91.5852409389411	3.62995439034697	0.241839034188823	52.0169082552012	58.6934031075243	F	80.5	13	3
93.4431892757142	5.60991375111189	0.225097193511851	67.5566321952558	58.3016828422705	F	79	14	3
84.1415633257459	7.3676896665779	0.31925713029415	65.7538735121231	35.4395485071655	F	75.5	15	3
96.2522329726536	3.96785797133603	0.206035350494696	75.432719402234	66.4447321944423	F	86.5	11	3
98.6646144805641	7.21589167184966	0.183779169008915	64.2680925637671	63.7640692075103	F	91	14	3
83.9937859366731	5.08197390474926	0.302472292889363	81.5548198573267	64.3209174420084	F	68.7	13	3
89.5791743530208	5.40028041541865	0.182459980961767	40.8509002745078	36.7272800331111	F	75.1	17	3
88.3902350334924	6.01563525931593	0.147149843672476	73.4390040004014	87.0957919039519	F	86.7	7	4
88.0295430098545	5.06832426826729	0.153619876149109	72.6689207625249	64.6189898388113	F	98.2	11	4
104.189848930361	5.50214036694546	0.255028303408753	69.5079342730945	60.1773789617704	F	87.4	10	4
91.9284959285264	6.96358629845006	0.222037302659564	64.044071210242	3.070122419816	F	94	22	4
68.9309626053174	6.05222666630745	0.08595916260949	59.2567698865437	54.3639242378373	F	81	13	4
79.2216942179868	5.70798278304819	0.175942141650781	70.7413523820601	70.4942313297084	F	93.2	12	4
74.8263842538806	5.05561240037474	0.224951872102674	61.4123470449412	34.428872304687	F	85.5	15	4
84.4855548112567	5.42244055580034	0.114180023354826	61.910699773119	60.6879643784854	F	87.1	12	4
96.0760465650761	5.42143456477632	0.16179579751117	74.7210860867789	57.300077363382	F	93.3	11	4
87.564818368283	6.0092943985317	0.323312626038126	76.2985618715258	66.6989313283968	F	90	11	4
94.0760260343131	5.71293628797027	0.190451932182484	59.6917909725677	37.9681797858319	F	87.5	18	4
87.1350929158118	5.21784430465497	0.213062689526785	74.2094434358833	75.0091566814212	F	77.7	10	4
92.0408547733885	5.5344707773233	0.233334233402317	59.7280885333204	66.439615532857	F	89.8	12	4
79.1783492519411	6.56746137809002	0.302508219938747	77.8493560862536	66.8139754983423	F	94.7	10	4
81.1204250807241	5.2488295309375	0.172591871896301	71.856308603909	66.9562368480156	F	92.1	11	4
95.6530873989479	7.88253641978702	0.28925594314646	30.0737513663877	5.14829514723	F	90.5	21	4
88.6920611492237	5.82337703542843	0.160476187360911	44.9732813241674	55.8380590684161	F	84.8	15	4
94.3184910425419	6.71257058344567	0.07448031757734	74.9260030311187	76.6743977651471	F	90.8	11	4
92.7179485230264	5.2524922818557	0.21507274018726	87.2837862753117	67.6295093304938	F	71.4	14	4
92.6001905287951	3.92449592171327	0.260552989516726	66.4230799235024	49.1692034217166	F	92	12	4
105.794063302789	6.03048281822072	0.316391105536295	98.6379289936827	63.5899695310382	F	85.2	6	4
81.6162184309759	7.09479315076873	0.138253313883092	60.7808617839254	26.009190312762	F	77.5	18	4
92.1991375583223	5.62182882353726	0.412279670823	73.4494421618412	78.3045853136836	F	82.9	11	4
92.24882401191	5.05986223704704	0.23663957057439	76.0688458933601	68.6912140868381	F	84	8	4
91.7756882971951	5.60508311057255	0.242640577828314	61.4054732289303	46.7489800474333	F	84.7	11	4
89.4382636963362	4.63366714076917	0.271652025726989	75.1129993027653	89.4099759926313	F	81.9	9	4
103.036609872552	7.09012014326641	0.13675047022103	33.679021072149	50.8234767869868	F	87.1	18	4
70.1324272553205	5.68711999826817	0.415637341838126	85.4544253045252	67.2174841255968	F	80.2	8	4
65.0009795780088	5.16112443384139	0.493075218142948	62.6264312941905	71.0901716877848	F	93.4	11	4
92.4609755343339	4.80669187023172	0.238365503282851	59.5324818287349	55.4666298788132	F	75.4	13	4
84.1539328580483	5.45135111108356	0.319793402358217	69.6904259502675	44.9760246496185	F	85.6	14	4
79.7289370083426	4.88020083480239	0.349349634579465	80.8955667528093	67.7772037232592	F	74	8	4
90.6158608130787	3.4610677138508	0.25857766068342	48.5915038422838	49.5906321364619	F	76.8	16	4
86.7594762197587	7.01503291402937	0.285359141936514	87.5683955310182	81.4828594513329	F	99.5	6	4
91.8147085322398	5.76076554906908	0.244600084809049	82.9099355934088	84.8094948304855	F	82.2	6	4
82.065478089415	6.48197965355605	0.312232349897862	76.1135835960194	61.9946699444362	F	74.7	14	4
83.9263733337367	6.76076185860647	0.325750450855836	81.9078014238529	84.1668270371443	F	98	10	4
92.100422543551	7.36227376635884	0.232342509830733	83.0843379949017	89.346879006811	F	85	7	4
96.1501833333091	6.66915188295027	0.19272324341574	52.4107291578911	9.55530709483899	F	94	17	4
89.6744773222597	5.74856476689686	0.263416276449282	64.9454210721075	39.2483030975778	F	98.7	12	4
76.6430503567292	7.11843976978935	0.375938542731854	79.7414069696222	57.4999311422394	F	90.7	12	4
83.9028210595149	7.06736542820898	0.306525024414022	74.5823408254099	81.7376043555387	F	86	8	4
87.1982750532467	6.9431581509667	0.289636466882186	60.5366814777356	69.9291008752066	F	88.3	12	4
89.8497915535491	8.33990215542497	0.246721270275888	74.9733003107115	77.8783511058046	F	97.6	10	4
87.6680295769427	5.59263408474118	0.279235014305205	79.449677813617	87.3140547378276	F	83.1	10	4
91.9507571469739	3.76261242225406	0.235625569334237	82.7195640627075	87.0689879339067	F	91.9	10	4
70.3698920538755	4.49669124720845	0.43683663474751	88.4294457063945	93.3145799678287	F	79.4	11	4
79.0869302675946	6.02453716085578	0.378311358315805	73.0017411134625	48.0719841824396	F	92.7	11	4
65.2651254506684	5.74224926433256	0.481951407058487	83.025064325727	91.7963386090232	F	81.6	8	4
95.5871357268939	6.04334082866267	0.213952240390828	53.1603653722916	56.0024372411083	F	95.5	12	4
74.0245032694371	5.14265524940156	0.413897864876235	84.243087240026	75.1937248146475	F	73.4	8	4
80.4813279364059	4.06879002446733	0.342381823200197	44.9565971334275	44.8487162744451	F	80.6	17	4
87.8062759557991	4.73420213161803	0.267335038053858	96.3536928156735	83.4720402864641	F	80.9	7	4
92.6485613235134	3.81361098950652	0.219009844812208	83.5339378349878	87.6641686738664	F	79.3	8	4
96.669045221227	5.13878366981133	0.203882343060274	70.681314919304	88.826092725967	F	88.5	8	4
104.79176749186	2.62764973781416	0.122202986977818	100.744514998453	97.9659032279376	F	77.3	6	4
78.4874149095117	6.12942066915635	0.368557957289872	89.301700321639	81.3948985653547	F	72	9	4
92.3577826899544	5.15082966984605	0.244247239040073	96.081618583318	86.0797673482003	F	80.8	6	4
